"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"564342","22570","FELTCRAFT CUSHION RABBIT",1,"2011-08-24 14:53:00",3.75,16340,"United Kingdom"
"560729","22993","SET OF 4 PANTRY JELLY MOULDS",72,"2011-07-20 14:39:00",1.06,17511,"United Kingdom"
"567656","22758","LARGE PURPLE BABUSHKA NOTEBOOK  ",1,"2011-09-21 14:40:00",2.46,14096,"United Kingdom"
"540795","22193","RED DINER WALL CLOCK",2,"2011-01-11 12:00:00",8.5,13078,"United Kingdom"
"580632","22981","PANTRY APPLE CORER",3,"2011-12-05 12:16:00",1.45,16360,"United Kingdom"
"569521","21908","CHOCOLATE THIS WAY METAL SIGN",1,"2011-10-04 14:33:00",2.1,16474,"United Kingdom"
"563755","22229","BUNNY WOODEN PAINTED WITH FLOWER ",12,"2011-08-19 10:58:00",0.39,17612,"United Kingdom"
"571504","23241","TREASURE TIN GYMKHANA DESIGN",6,"2011-10-17 15:19:00",2.08,16133,"United Kingdom"
"571716","23307","SET OF 60 PANTRY DESIGN CAKE CASES ",1,"2011-10-18 17:05:00",1.25,NA,"United Kingdom"
"550773","22805","BLUE DRAWER KNOB ACRYLIC EDWARDIAN",12,"2011-04-20 13:15:00",1.25,17567,"United Kingdom"
"549548","90032","IVORY SHELL HEART NECKLACE",1,"2011-04-10 11:35:00",6.25,13548,"United Kingdom"
"562158","47566B","TEA TIME PARTY BUNTING",3,"2011-08-03 11:45:00",4.95,15039,"United Kingdom"
"569846","23349","ROLL WRAP VINTAGE CHRISTMAS",12,"2011-10-06 13:42:00",1.25,13422,"United Kingdom"
"568324","23119","PACK OF 6 LARGE FRUIT STRAWS ",12,"2011-09-26 13:48:00",0.62,16778,"United Kingdom"
"576516","20972","PINK CREAM FELT CRAFT TRINKET BOX ",12,"2011-11-15 12:19:00",1.25,16746,"United Kingdom"
"564536","22138","BAKING SET 9 PIECE RETROSPOT ",2,"2011-08-25 15:12:00",4.95,13159,"United Kingdom"
"539318","21981","PACK OF 12 WOODLAND TISSUES ",144,"2010-12-16 19:09:00",0.29,12348,"Finland"
"579458","23198","PANTRY MAGNETIC  SHOPPING LIST",2,"2011-11-29 14:38:00",1.45,16549,"United Kingdom"
"558904","22293","HANGING CHICK GREEN DECORATION",2,"2011-07-04 16:18:00",1.25,NA,"United Kingdom"
"564754","23335","EGG FRYING PAN IVORY ",1,"2011-08-30 10:29:00",4.13,NA,"United Kingdom"
"581492","22193","RED DINER WALL CLOCK",1,"2011-12-09 10:03:00",16.63,NA,"United Kingdom"
"574739","23144","ZINC T-LIGHT HOLDER STARS SMALL",24,"2011-11-06 16:04:00",0.83,16357,"United Kingdom"
"C566165","22796","PHOTO FRAME 3 CLASSIC HANGING",-4,"2011-09-09 11:57:00",9.95,14911,"EIRE"
"549190","22084","PAPER CHAIN KIT EMPIRE",40,"2011-04-07 10:13:00",2.55,13748,"United Kingdom"
"557749","23231","WRAP DOILEY DESIGN",25,"2011-06-22 12:44:00",0.42,13477,"United Kingdom"
"574513","22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",48,"2011-11-04 13:31:00",0.29,15291,"United Kingdom"
"573160","23110","PARISIENNE KEY CABINET ",2,"2011-10-28 08:58:00",5.75,14359,"United Kingdom"
"536557","21041","RED RETROSPOT OVEN GLOVE DOUBLE",1,"2010-12-01 14:41:00",2.95,17841,"United Kingdom"
"575152","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",48,"2011-11-08 16:12:00",0.29,16284,"United Kingdom"
"553013","23209","LUNCH BAG DOILEY PATTERN ",2,"2011-05-12 18:19:00",4.13,NA,"United Kingdom"
"575855","46000S","POLYESTER FILLER PAD 40x40cm",3,"2011-11-11 12:24:00",1.45,14527,"United Kingdom"
"560841","23034","DRAWER KNOB CERAMIC BLACK",12,"2011-07-21 12:25:00",1.25,14298,"United Kingdom"
"579777","22996","TRAVEL CARD WALLET VINTAGE TICKET",1,"2011-11-30 15:13:00",0.83,NA,"United Kingdom"
"550196","21908","CHOCOLATE THIS WAY METAL SIGN",2,"2011-04-15 10:09:00",2.1,14796,"United Kingdom"
"550206","22502","PICNIC BASKET WICKER SMALL",3,"2011-04-15 10:38:00",8.29,NA,"United Kingdom"
"556960","20972","PINK CREAM FELT CRAFT TRINKET BOX ",12,"2011-06-16 09:28:00",1.25,14844,"United Kingdom"
"558881","22329","ROUND CONTAINER SET OF 5 RETROSPOT",12,"2011-07-04 14:36:00",1.65,12705,"Germany"
"544937","82482","WOODEN PICTURE FRAME WHITE FINISH",6,"2011-02-25 10:09:00",2.55,12839,"United Kingdom"
"578149","22173","METAL 4 HOOK HANGER FRENCH CHATEAU",3,"2011-11-23 11:11:00",5.79,NA,"United Kingdom"
"581476","21175","GIN AND TONIC DIET METAL SIGN",48,"2011-12-09 08:48:00",2.08,12433,"Norway"
"561870","21561","DINOSAUR LUNCH BOX WITH CUTLERY",6,"2011-07-31 11:45:00",2.55,14911,"EIRE"
"553144","23298","SPOTTY BUNTING",6,"2011-05-13 13:29:00",4.95,17669,"United Kingdom"
"556631","85032B","BLOSSOM IMAGES GIFT WRAP SET",12,"2011-06-13 14:59:00",0.65,13080,"United Kingdom"
"547945","22041","RECORD FRAME 7"" SINGLE SIZE ",6,"2011-03-28 14:59:00",2.55,14851,"United Kingdom"
"576611","22579","WOODEN TREE CHRISTMAS SCANDINAVIAN",6,"2011-11-15 16:29:00",0.29,17357,"United Kingdom"
"573336","20751","FUNKY WASHING UP GLOVES ASSORTED",3,"2011-10-30 11:37:00",2.1,17372,"United Kingdom"
"569372","22630","DOLLY GIRL LUNCH BOX",1,"2011-10-03 16:04:00",4.13,NA,"United Kingdom"
"573353","23296","SET OF 6 TEA TIME BAKING CASES",4,"2011-10-30 12:39:00",1.25,16115,"United Kingdom"
"546660","22961","JAM MAKING SET PRINTED",24,"2011-03-15 14:32:00",1.45,14156,"EIRE"
"543357","22720","SET OF 3 CAKE TINS PANTRY DESIGN ",6,"2011-02-07 13:59:00",4.95,12388,"Australia"
"558043","22185","SLATE TILE NATURAL HANGING",36,"2011-06-24 13:28:00",1.45,13425,"United Kingdom"
"558368","23290","SPACEBOY CHILDRENS BOWL",8,"2011-06-28 15:36:00",1.25,14329,"United Kingdom"
"580137","22919","HERB MARKER MINT",1,"2011-12-01 19:54:00",0.65,17566,"United Kingdom"
"545227","21401","BLUE PUDDING SPOON",12,"2011-03-01 09:35:00",0.42,12428,"Finland"
"547715","22423","REGENCY CAKESTAND 3 TIER",2,"2011-03-25 08:50:00",12.75,12520,"Germany"
"577803","23189","SET OF 12 FORK CANDLES",1,"2011-11-21 17:28:00",2.89,NA,"United Kingdom"
"559545","22593","CHRISTMAS GINGHAM STAR",4,"2011-07-10 14:42:00",0.85,15467,"United Kingdom"
"537371","22638","SET OF 4 NAPKIN CHARMS CROWNS ",6,"2010-12-06 12:47:00",2.55,15028,"United Kingdom"
"577633","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"2011-11-21 10:35:00",1.65,14194,"United Kingdom"
"569824","20726","LUNCH BAG WOODLAND",2,"2011-10-06 12:22:00",1.65,17295,"United Kingdom"
"562034","23229","VINTAGE DONKEY TAIL GAME ",6,"2011-08-02 09:14:00",3.75,12449,"Belgium"
"548210","22296","HEART IVORY TRELLIS LARGE",1,"2011-03-29 17:23:00",1.65,14606,"United Kingdom"
"570442","22844","VINTAGE CREAM DOG FOOD CONTAINER",1,"2011-10-10 14:37:00",8.5,16549,"United Kingdom"
"548367","85099F","JUMBO BAG STRAWBERRY",100,"2011-03-30 15:51:00",1.65,17677,"United Kingdom"
"566571","23287","RED VINTAGE SPOT BEAKER",8,"2011-09-13 12:49:00",0.85,17037,"United Kingdom"
"561218","47563A","RETRO LONGBOARD IRONING BOARD COVER",1,"2011-07-25 17:11:00",3.29,NA,"United Kingdom"
"558738","22955","36 FOIL STAR CAKE CASES ",6,"2011-07-01 15:35:00",2.1,12922,"United Kingdom"
"553142","22192","BLUE DINER WALL CLOCK",1,"2011-05-13 13:05:00",8.5,14527,"United Kingdom"
"540681","21557","SET OF 6 FUNKY BEAKERS",2,"2011-01-10 16:25:00",2.51,NA,"United Kingdom"
"566787","20712","JUMBO BAG WOODLAND ANIMALS",12,"2011-09-15 10:31:00",4.13,NA,"United Kingdom"
"548176","22285","HANGING HEN ON NEST DECORATION",1,"2011-03-29 14:20:00",1.65,13439,"United Kingdom"
"538003","22365","DOORMAT RESPECTABLE HOUSE",2,"2010-12-09 12:05:00",7.95,12429,"Denmark"
"549277","22921","HERB MARKER CHIVES ",2,"2011-04-07 13:11:00",0.65,16469,"United Kingdom"
"536367","22745","POPPY'S PLAYHOUSE BEDROOM ",6,"2010-12-01 08:34:00",2.1,13047,"United Kingdom"
"537889","22726","ALARM CLOCK BAKELIKE GREEN",8,"2010-12-09 10:04:00",3.75,13319,"United Kingdom"
"573633","21218","RED SPOTTY BISCUIT TIN",1,"2011-10-31 15:48:00",8.29,NA,"United Kingdom"
"561685","22382","LUNCH BAG SPACEBOY DESIGN ",10,"2011-07-28 19:46:00",1.65,14315,"United Kingdom"
"549432","48194","DOORMAT HEARTS",2,"2011-04-08 12:20:00",7.95,14264,"United Kingdom"
"536412","22468","BABUSHKA LIGHTS STRING OF 10",2,"2010-12-01 11:49:00",6.75,17920,"United Kingdom"
"573876","84029G","KNITTED UNION FLAG HOT WATER BOTTLE",2,"2011-11-01 12:48:00",4.25,16360,"United Kingdom"
"548016","22712","CARD DOLLY GIRL ",12,"2011-03-29 11:39:00",0.42,16871,"United Kingdom"
"573543","22131","FOOD CONTAINER SET 3 LOVE HEART ",1,"2011-10-31 13:05:00",1.95,17777,"United Kingdom"
"564049","22536","MAGIC DRAWING SLATE PURDEY",10,"2011-08-22 13:30:00",0.42,17585,"United Kingdom"
"554281","22585","PACK OF 6 BIRDY GIFT TAGS",12,"2011-05-23 13:41:00",1.25,18160,"United Kingdom"
"574950","22109","FULL ENGLISH BREAKFAST PLATE",1,"2011-11-08 09:29:00",7.46,NA,"United Kingdom"
"565930","22559","SEASIDE FLYING DISC",12,"2011-09-08 10:32:00",1.25,12685,"France"
"574240","23691","WRAP KEEP CALM BIRTHDAY",25,"2011-11-03 12:45:00",0.42,15998,"United Kingdom"
"549295","21654","RIDGED GLASS FINGER BOWL",1,"2011-04-07 19:49:00",1.63,NA,"United Kingdom"
"566988","22697","GREEN REGENCY TEACUP AND SAUCER",12,"2011-09-16 10:56:00",2.95,16709,"United Kingdom"
"561926","23191","BUNDLE OF 3 RETRO NOTE BOOKS",12,"2011-08-01 12:48:00",1.65,12749,"United Kingdom"
"564974","22630","DOLLY GIRL LUNCH BOX",1,"2011-08-31 15:32:00",4.13,NA,"United Kingdom"
"578808","85199S","SMALL HANGING IVORY/RED WOOD BIRD",4,"2011-11-25 13:23:00",0.42,16327,"United Kingdom"
"568210","22815","CARD PSYCHEDELIC APPLES",12,"2011-09-25 15:56:00",0.42,17159,"United Kingdom"
"565122","21238","RED RETROSPOT CUP",5,"2011-09-01 11:48:00",0.85,13069,"United Kingdom"
"546924","22556","PLASTERS IN TIN CIRCUS PARADE ",12,"2011-03-18 10:06:00",1.65,14059,"United Kingdom"
"567899","22271","FELTCRAFT DOLL ROSIE",6,"2011-09-22 16:26:00",2.95,14911,"EIRE"
"539436","22948","METAL DECORATION NAUGHTY CHILDREN ",2,"2010-12-17 14:49:00",6.77,NA,"United Kingdom"
"571840","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"2011-10-19 12:16:00",1.65,13590,"United Kingdom"
"575712","23271","CHRISTMAS TABLE SILVER CANDLE SPIKE",16,"2011-11-10 17:46:00",0.83,13606,"United Kingdom"
"556255","48194","DOORMAT HEARTS",300,"2011-06-09 17:27:00",4.58,18102,"United Kingdom"
"541421","90122A","PINK CRYSTAL+GLASS BRACELET",1,"2011-01-17 17:44:00",4.98,NA,"United Kingdom"
"569415","22457","NATURAL SLATE HEART CHALKBOARD ",1,"2011-10-04 10:14:00",5.79,NA,"United Kingdom"
"573160","21770","OPEN CLOSED METAL SIGN",2,"2011-10-28 08:58:00",4.95,14359,"United Kingdom"
"575958","23460","SWEETHEART WALL TIDY ",1,"2011-11-13 12:23:00",9.95,15021,"United Kingdom"
"569669","79160","HEART SHAPE WIRELESS DOORBELL",2,"2011-10-05 13:47:00",2.1,14730,"United Kingdom"
"577218","20668","DISCO BALL CHRISTMAS DECORATION",24,"2011-11-18 12:02:00",0.12,13117,"United Kingdom"
"569222","22652","TRAVEL SEWING KIT",7,"2011-10-02 13:46:00",1.65,15906,"United Kingdom"
"549291","37342","POLKADOT COFFEE CUP & SAUCER PINK",8,"2011-04-07 19:05:00",0.79,16261,"United Kingdom"
"572923","22566","FELTCRAFT HAIRBAND PINK AND PURPLE",12,"2011-10-27 08:35:00",0.85,15948,"United Kingdom"
"566397","23214","JINGLE BELL HEART ANTIQUE GOLD",3,"2011-09-12 12:54:00",2.08,17811,"United Kingdom"
"545719","22872","NUMBER TILE COTTAGE GARDEN 4",8,"2011-03-07 10:28:00",1.95,13344,"United Kingdom"
"571270","22767","TRIPLE PHOTO FRAME CORNICE ",2,"2011-10-16 12:09:00",9.95,12940,"United Kingdom"
"578022","22371","AIRLINE BAG VINTAGE TOKYO 78",1,"2011-11-22 13:25:00",4.25,17371,"United Kingdom"
"562217","22147","FELTCRAFT BUTTERFLY HEARTS",12,"2011-08-03 14:06:00",1.45,17659,"United Kingdom"
"563165","22356","CHARLOTTE BAG PINK POLKADOT",100,"2011-08-12 12:36:00",0.72,14646,"Netherlands"
"552574","22457","NATURAL SLATE HEART CHALKBOARD ",2,"2011-05-10 12:20:00",2.95,15311,"United Kingdom"
"552193","21914","BLUE HARMONICA IN BOX ",12,"2011-05-06 14:22:00",1.25,15114,"United Kingdom"
"558709","22328","ROUND SNACK BOXES SET OF 4 FRUITS ",1,"2011-07-01 13:02:00",2.95,17338,"United Kingdom"
"552822","84997B","CHILDRENS CUTLERY RETROSPOT RED ",2,"2011-05-11 12:59:00",4.15,15521,"United Kingdom"
"581439","21908","CHOCOLATE THIS WAY METAL SIGN",3,"2011-12-08 16:30:00",4.13,NA,"United Kingdom"
"543111","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",2,"2011-02-03 12:44:00",2.95,15719,"United Kingdom"
"540699","POST","",1000,"2011-01-11 09:32:00",0,NA,"United Kingdom"
"574298","22222","CAKE PLATE LOVEBIRD WHITE",1,"2011-11-03 15:56:00",9.96,NA,"United Kingdom"
"543036","21563","RED HEART SHAPE LOVE BUCKET ",2,"2011-02-02 15:57:00",2.95,17223,"United Kingdom"
"559894","21990","MODERN FLORAL STATIONERY SET",1,"2011-07-13 12:06:00",1.25,14159,"United Kingdom"
"547397","84660c","PINK STITCHED WALL CLOCK",1,"2011-03-22 16:55:00",7.46,NA,"United Kingdom"
"569524","22825","DECORATIVE PLANT POT WITH FRIEZE",2,"2011-10-04 14:42:00",7.95,14506,"United Kingdom"
"536749","90186A","AMETHYST HOOP EARRING FLORAL LEAF",1,"2010-12-02 13:49:00",2.95,17976,"United Kingdom"
"571438","22897","OVEN MITT APPLES DESIGN",10,"2011-10-17 13:25:00",1.45,15066,"United Kingdom"
"547202","84989A","75 GREEN FAIRY CAKE CASES",1,"2011-03-21 13:38:00",0.55,17841,"United Kingdom"
"542420","21232","STRAWBERRY CERAMIC TRINKET BOX",8,"2011-01-27 18:05:00",1.25,17180,"United Kingdom"
"580511","22630","DOLLY GIRL LUNCH BOX",12,"2011-12-04 13:54:00",1.95,12560,"Germany"
"556093","22386","JUMBO BAG PINK POLKADOT",2,"2011-06-08 15:26:00",4.13,NA,"United Kingdom"
"550785","11001","ASSTD DESIGN RACING CAR PEN",16,"2011-04-20 14:02:00",1.69,15517,"United Kingdom"
"556089","21700","BIG DOUGHNUT FRIDGE MAGNETS",1,"2011-06-08 15:25:00",8.29,NA,"United Kingdom"
"560250","22513","DOORSTOP FOOTBALL DESIGN",1,"2011-07-17 12:31:00",3.75,14659,"United Kingdom"
"565613","22771","CLEAR DRAWER KNOB ACRYLIC EDWARDIAN",24,"2011-09-05 15:19:00",1.25,13744,"United Kingdom"
"552857","22183","CAKE STAND VICTORIAN FILIGREE MED",3,"2011-05-11 15:34:00",5.79,NA,"United Kingdom"
"546884","90013C","GREEN VINTAGE EARRINGS ",1,"2011-03-17 18:08:00",4.15,NA,"United Kingdom"
"568411","22507","MEMO BOARD RETROSPOT  DESIGN",2,"2011-09-27 10:52:00",10.79,NA,"United Kingdom"
"565664","47590B","PINK HAPPY BIRTHDAY BUNTING",4,"2011-09-05 17:36:00",5.45,13211,"United Kingdom"
"559068","22662","LUNCH BAG DOLLY GIRL DESIGN",1,"2011-07-06 10:41:00",1.65,17841,"United Kingdom"
"573286","22080","RIBBON REEL POLKADOTS ",5,"2011-10-28 14:38:00",1.65,NA,"Switzerland"
"561036","23236","DOILEY STORAGE TIN",2,"2011-07-24 11:54:00",2.89,13137,"United Kingdom"
"556826","21988","PACK OF 6 SKULL PAPER PLATES",3,"2011-06-15 10:25:00",1.63,NA,"United Kingdom"
"572237","22469","HEART OF WICKER SMALL",12,"2011-10-21 14:49:00",1.65,15152,"United Kingdom"
"575491","22438","BALLOON ART MAKE YOUR OWN FLOWERS",3,"2011-11-09 17:47:00",1.95,15531,"United Kingdom"
"560879","20996","JAZZ HEARTS ADDRESS BOOK",24,"2011-07-21 15:23:00",0.19,16654,"United Kingdom"
"562202","21877","HOME SWEET HOME MUG",24,"2011-08-03 12:33:00",1.25,15290,"United Kingdom"
"576329","23002","TRAVEL CARD WALLET SKULLS",1,"2011-11-14 15:22:00",0.83,NA,"United Kingdom"
"555923","90214L","LETTER ""L"" BLING KEY RING",1,"2011-06-07 17:09:00",0.83,NA,"United Kingdom"
"569374","21314","SMALL GLASS HEART TRINKET POT",3,"2011-10-03 16:14:00",4.13,NA,"United Kingdom"
"570983","22436","12 COLOURED PARTY BALLOONS",4,"2011-10-13 11:57:00",0.65,14963,"United Kingdom"
"563845","21888","BINGO SET",4,"2011-08-19 14:39:00",3.75,12991,"United Kingdom"
"563360","23112","PARISIENNE CURIO CABINET",2,"2011-08-15 15:06:00",7.5,15023,"United Kingdom"
"542397","84375","SET OF 20 KIDS COOKIE CUTTERS",144,"2011-01-27 15:22:00",1.85,13328,"United Kingdom"
"574950","22266","EASTER DECORATION HANGING BUNNY",1,"2011-11-08 09:29:00",1.25,NA,"United Kingdom"
"570000","22423","REGENCY CAKESTAND 3 TIER",1,"2011-10-07 08:55:00",12.75,12420,"Cyprus"
"577516","22210","WOOD STAMP SET BEST WISHES",3,"2011-11-20 13:08:00",0.83,16533,"United Kingdom"
"560277","22477","WATERING CAN GARDEN MARKER",3,"2011-07-17 15:24:00",1.25,15467,"United Kingdom"
"555324","21786","POLKADOT RAIN HAT ",2,"2011-06-02 11:02:00",0.79,NA,"United Kingdom"
"541971","22082","RIBBON REEL STRIPES DESIGN ",1,"2011-01-24 13:48:00",3.29,NA,"United Kingdom"
"539041","37446","MINI CAKE STAND WITH HANGING CAKES",4,"2010-12-15 15:34:00",1.45,15456,"United Kingdom"
"539452","22666","RECIPE BOX PANTRY YELLOW DESIGN",6,"2010-12-17 17:06:00",2.95,15856,"United Kingdom"
"580160","23298","SPOTTY BUNTING",3,"2011-12-02 10:47:00",4.95,12700,"France"
"576538","23204","CHARLOTTE BAG APPLES DESIGN",10,"2011-11-15 12:42:00",0.85,14725,"United Kingdom"
"559134","22745","POPPY'S PLAYHOUSE BEDROOM ",6,"2011-07-06 13:14:00",2.1,12700,"France"
"538106","21830","ASSORTED CREEPY CRAWLIES",24,"2010-12-09 15:20:00",0.42,17950,"United Kingdom"
"539451","22314","OFFICE MUG WARMER CHOC+BLUE",1,"2010-12-17 16:59:00",5.91,NA,"United Kingdom"
"568590","72818","CHRISTMAS DECOUPAGE CANDLE",36,"2011-09-28 10:29:00",0.39,13126,"United Kingdom"
"560841","85130D","BEADED CRYSTAL HEART PINK LARGE",24,"2011-07-21 12:25:00",0.79,14298,"United Kingdom"
"544095","22192","BLUE DINER WALL CLOCK",2,"2011-02-16 09:25:00",8.5,16509,"United Kingdom"
"538881","85099B","JUMBO BAG RED RETROSPOT",4,"2010-12-14 15:54:00",4.21,NA,"United Kingdom"
"580730","23179","CLOCK MAGNET MUM'S KITCHEN",1,"2011-12-05 17:28:00",5.79,NA,"United Kingdom"
"555559","22178","VICTORIAN GLASS HANGING T-LIGHT",12,"2011-06-05 14:18:00",1.25,13862,"United Kingdom"
"550297","22328","ROUND SNACK BOXES SET OF 4 FRUITS ",3,"2011-04-15 15:58:00",2.95,14056,"United Kingdom"
"542370","22860","EASTER TIN CHICKS PINK DAISY",6,"2011-01-27 13:23:00",1.65,13004,"United Kingdom"
"555545","23209","LUNCH BAG DOILEY PATTERN ",10,"2011-06-05 13:08:00",1.65,17735,"United Kingdom"
"545337","21617","4 LILY  BOTANICAL DINNER CANDLES",1,"2011-03-01 17:28:00",3.75,15984,"United Kingdom"
"553095","23171","REGENCY TEA PLATE GREEN ",12,"2011-05-13 11:54:00",1.65,16180,"United Kingdom"
"577403","22189","CREAM HEART CARD HOLDER",4,"2011-11-20 10:15:00",3.95,13988,"United Kingdom"
"580884","22119","PEACE WOODEN BLOCK LETTERS",2,"2011-12-06 12:21:00",1.95,15907,"United Kingdom"
"577217","21499","BLUE POLKADOT WRAP",25,"2011-11-18 11:53:00",0.42,17324,"United Kingdom"
"542233","22692","DOORMAT WELCOME TO OUR HOME",10,"2011-01-26 13:46:00",6.75,13098,"United Kingdom"
"556187","47590A","BLUE HAPPY BIRTHDAY BUNTING",3,"2011-06-09 11:49:00",5.45,15296,"United Kingdom"
"577258","23323","WHITE WICKER STAR ",1,"2011-11-18 12:27:00",2.1,16764,"United Kingdom"
"553206","21523","DOORMAT FANCY FONT HOME SWEET HOME",10,"2011-05-16 08:16:00",6.75,14156,"EIRE"
"562153","22561","WOODEN SCHOOL COLOURING SET",48,"2011-08-03 11:21:00",1.45,14088,"United Kingdom"
"579508","22734","SET OF 6 RIBBONS VINTAGE CHRISTMAS",4,"2011-11-29 16:33:00",5.79,NA,"United Kingdom"
"566587","22493","PAINT YOUR OWN CANVAS SET",12,"2011-09-13 14:30:00",1.65,14132,"United Kingdom"
"570833","23112","PARISIENNE CURIO CABINET",2,"2011-10-12 13:30:00",7.5,14834,"United Kingdom"
"560772","21328","BALLOONS  WRITING SET ",19,"2011-07-20 16:12:00",0.83,NA,"United Kingdom"
"577557","84991","60 TEATIME FAIRY CAKE CASES",2,"2011-11-20 15:36:00",0.55,15426,"United Kingdom"
"580727","84947","ANTIQUE SILVER TEA GLASS ENGRAVED",4,"2011-12-05 17:17:00",2.46,14096,"United Kingdom"
"569234","22310","IVORY KNITTED MUG COSY ",1,"2011-10-02 15:33:00",1.65,17841,"United Kingdom"
"573398","21034","REX CASH+CARRY JUMBO SHOPPER",1,"2011-10-30 15:28:00",0.95,17373,"United Kingdom"
"552234","22558","CLOTHES PEGS RETROSPOT PACK 24 ",1,"2011-05-06 16:01:00",3.29,NA,"United Kingdom"
"C554530","21843","RED RETROSPOT CAKE STAND",-1,"2011-05-24 17:28:00",10.95,15596,"United Kingdom"
"575905","22892","SET OF SALT AND PEPPER TOADSTOOLS",12,"2011-11-11 15:49:00",1.25,13732,"United Kingdom"
"C578371","21973","SET OF 36 MUSHROOM PAPER DOILIES",-1,"2011-11-24 11:16:00",1.45,14410,"United Kingdom"
"557231","22835","HOT WATER BOTTLE I AM SO POORLY",2,"2011-06-17 14:09:00",7.46,NA,"United Kingdom"
"537240","22113","GREY HEART HOT WATER BOTTLE",1,"2010-12-06 10:08:00",7.62,NA,"United Kingdom"
"568878","23357","HOT WATER BOTTLE SEX BOMB",2,"2011-09-29 12:34:00",4.95,14524,"United Kingdom"
"568060","23209","LUNCH BAG VINTAGE DOILY ",1,"2011-09-23 13:11:00",1.65,14546,"United Kingdom"
"543358","22161","HEART DECORATION RUSTIC HANGING ",8,"2011-02-07 14:04:00",0.79,NA,"United Kingdom"
"566588","22633","HAND WARMER UNION JACK",12,"2011-09-13 14:42:00",2.1,17562,"United Kingdom"
"581310","23084","RABBIT NIGHT LIGHT",1,"2011-12-08 11:43:00",2.08,16442,"United Kingdom"
"561783","22077","6 RIBBONS RUSTIC CHARM",12,"2011-07-29 12:50:00",1.65,16062,"United Kingdom"
"571290","22730","ALARM CLOCK BAKELIKE IVORY",4,"2011-10-16 15:32:00",3.75,17183,"United Kingdom"
"541871","21929","JUMBO BAG PINK VINTAGE PAISLEY",1,"2011-01-24 09:41:00",4.13,NA,"United Kingdom"
"564715","22294","HEART FILIGREE DOVE  SMALL",2,"2011-08-28 11:01:00",1.25,14472,"United Kingdom"
"546622","20724","RED RETROSPOT CHARLOTTE BAG",2,"2011-03-15 11:30:00",0.85,17954,"United Kingdom"
"550341","21907","I'M ON HOLIDAY METAL SIGN",12,"2011-04-17 15:53:00",2.1,13018,"United Kingdom"
"555719","21084","SET/6 COLLAGE PAPER CUPS",24,"2011-06-06 15:31:00",0.19,12609,"Germany"
"562158","22997","TRAVEL CARD WALLET UNION JACK",4,"2011-08-03 11:45:00",0.42,15039,"United Kingdom"
"569488","20726","LUNCH BAG WOODLAND",6,"2011-10-04 13:10:00",1.65,16440,"United Kingdom"
"567085","20838","FRENCH LATTICE CUSHION COVER ",12,"2011-09-16 12:38:00",0.85,12434,"Australia"
"541219","84251C","GREETING CARD, TWO SISTERS.",2,"2011-01-14 14:06:00",0.42,NA,"United Kingdom"
"545638","22723","SET OF 6 HERB TINS SKETCHBOOK",1,"2011-03-04 12:26:00",3.95,13113,"United Kingdom"
"540157","22242","5 HOOK HANGER MAGIC TOADSTOOL",96,"2011-01-05 11:41:00",1.45,15311,"United Kingdom"
"554638","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-05-25 11:59:00",2.08,14810,"United Kingdom"
"547035","21519","GIN & TONIC DIET GREETING CARD ",12,"2011-03-20 10:33:00",0.42,13911,"United Kingdom"
